ID,Report,Stress,Happy,Sad,Nervous,Angry,Close,Annoyed,AnnoyedExpressed,partner,NanPercent,scl,nscrs.01,fscrs.01,amp.01,ActCount,BodyTemp,nscrs.02,fscrs.02,amp.02,IBI,BPM,HRV,AllWC,AllAnalytic,AllClout,AllAuthentic,AllTone,AllSixltr,AllDic,AllFunct,AllPronoun,AllPpron,AllI,AllWe,AllYou,AllShehe,AllThey,AllIpron,AllArticle,AllPreps,AllAuxverb,AllAdverb,AllConj,AllNegate,AllVerb,AllAdj,AllCompare,AllInterrog,AllNumber,AllQuant,AllAffect,AllPosemo,AllNegemo,AllAnx,AllAnger,AllSad,AllSocial,AllFamily,AllFriend,AllFemale,AllMale,AllCogproc,AllInsight,AllCause,AllDiscrep,AllTentat,AllCertain,AllDiffer,AllPercept,AllSee,AllHear,AllFeel,AllBio,AllBody,AllHealth,AllSexual,AllIngest,AllDrives,AllAffiliation,AllAchieve,AllPower,AllReward,AllRisk,AllWork,AllLeisure,AllHome,AllMoney,AllRelig,AllDeath,AllInformal,AllSwear,AllNetspeak,AllAssent,AllNonfl,AllFiller,AllIOnly,AllMeOnly,PitchMean,PitchMedian,PitchSD,PitchMin,PitchMax,PitchRange,LoudMean,LoudMedian,LoudSD,LoudMax
743,5,0,100,0,0,0,100,0,0,2,0,5.9226,29,0.4833,0.8039,167.4704,94.6992,28,0.4667,0.8321,1027.169327,59.09529167,435.0446967,28,14.58,99,1.06,99,0,100,39.29,21.43,21.43,3.57,3.57,14.29,0,0,0,0,3.57,7.14,7.14,0,3.57,21.43,3.57,3.57,0,0,7.14,14.29,14.29,0,0,0,0,39.29,0,21.43,0,0,7.14,0,0,3.57,3.57,0,0,10.71,3.57,0,0,7.14,7.14,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,3.57,0,72.4746,59.4266,49.3314,42.2647,605.3665,563.1018,0.7427,0.6088,0.5758,3.4034
743,6,0,95,0,0,0,90,0,0,1,0,11.5467,36,0.6,1.6336,165.2748,89.8627,34,0.5667,1.7288,752.3795567,82.30873333,418.0893233,275,2.4,33.13,15.5,53.09,3.64,94.55,62.55,27.27,11.64,7.27,0,2.91,0,1.45,15.64,3.27,8,17.45,7.64,3.64,4,24,4.73,5.09,4,1.45,3.64,4.36,2.91,1.45,0,0,0,7.64,0,1.09,0.36,0,9.82,1.82,1.09,1.45,1.09,1.09,3.27,4,1.45,0.73,0.73,1.09,1.09,0,0,0,1.45,0,0.36,0.36,0.36,0.36,0,0,0,1.09,0,0,10.55,0.36,0.36,2.91,2.91,4,6.57,0.73,164.9633,121.5283,111.0361,42.3195,616.9041,574.5846,0.6063,0.487,0.4699,3.3712
743,6,0,75,0,0,0,70,0,0,2,0,8.6995,36,0.6,1.1899,167.481,90.7554,36,0.6,1.1899,910.34895,66.58935,346.7123617,194,10.31,74.87,7.53,7.74,8.76,91.24,53.61,22.68,7.22,2.58,0.52,2.06,0,2.06,15.46,3.09,7.73,12.37,9.79,3.09,1.55,19.07,6.7,3.09,3.09,4.12,2.06,5.67,2.06,3.61,0.52,0.52,0,9.79,0,2.06,0,0,8.25,3.09,1.55,1.03,2.58,0,1.03,3.09,1.03,0.52,1.03,1.03,1.03,0,0,0,5.15,0.52,0.52,2.06,1.55,0.52,0.52,1.03,0,0,0,0,10.31,0.52,0,5.15,3.09,1.03,1.55,1.03,145.7131,112.9855,101.2648,42.7912,614.7246,571.9334,0.9669,0.8206,0.6604,3.4081
743,7,10,90,10,0,0,90,0,0,1,0,19.3796,45,0.75,1.3877,165.1473,90.248,44,0.7333,1.4188,771.1780333,79.23976333,448.007755,269,1.87,35.49,39.03,99,5.2,97.4,52.79,27.51,13.75,8.18,0.37,4.09,0,1.12,13.75,0.37,6.69,14.13,6.69,4.09,4.83,26.02,6.32,2.23,7.06,1.86,4.09,9.67,8.55,1.12,0.37,0.37,0,7.43,0.37,0,0.37,0,13.38,3.72,1.86,3.35,3.35,0.37,2.6,1.86,1.12,0.74,0,2.97,0.74,0,0.74,1.49,5.95,0.74,0.74,1.49,3.35,0,0.37,0.37,0,0.74,0,0,11.52,0,0,4.83,4.09,2.97,8.18,0,199.246,153.249,124.9458,43.4263,618.5334,575.1071,0.8724,0.8098,0.4932,3.3952
743,7,20,90,10,0,0,60,0,0,2,0,7.5999,23,0.3833,2.2807,167.5173,89.0899,22,0.3667,2.3838,957.6177317,63.36430833,375.7341967,453,12.78,67.05,45.42,99,5.74,95.14,52.54,27.59,15.45,7.51,0.88,5.96,0,1.1,12.14,4.42,6.62,9.49,5.52,3.09,2.21,23.62,7.06,1.99,2.87,2.65,2.87,9.05,8.17,0.88,0,0.44,0,11.26,0,0.66,0,0,11.04,1.99,0.66,3.09,2.65,0.88,3.75,5.3,3.75,0.88,0.66,1.55,0.66,0.22,0,0.44,7.28,1.77,1.1,1.55,3.53,0.22,0,0.44,0,0.66,0,0,8.17,0.22,0.66,3.97,2.21,1.55,6.21,1.33,188.7946,140.4754,123.7959,42.6445,605.8004,563.1559,0.857,0.7877,0.4984,3.3979
743,8,10,90,0,0,0,90,0,0,1,0,9.4737,21,0.35,2.2889,165.2198,89.1389,20,0.3333,2.4026,742.7816967,91.68027333,480.90932,255,3.34,50,61.46,55.33,6.27,97.25,60,27.06,14.12,5.88,1.18,5.88,0.39,0.78,12.94,1.57,9.02,12.94,6.67,3.14,7.45,25.88,4.71,1.96,6.67,1.18,0.39,4.71,3.14,1.57,0,0,0,10.59,0,0.39,0,0.39,11.37,1.96,1.18,1.18,2.75,0.78,3.92,3.53,2.35,0,1.18,3.53,0.78,0.39,0,3.14,6.67,1.57,1.18,1.18,2.35,1.18,0.39,0,0.78,1.18,0,0,8.24,0.39,0,1.57,4.31,1.96,5.1,0.78,185.6665,148.6667,118.1135,43.1513,611.8186,568.6673,0.735,0.6642,0.4467,3.3666
743,8,20,75,0,0,0,65,0,0,2,0,3.5859,18,0.3,1.1323,167.4947,87.8446,18,0.3,1.1323,950.0974817,63.775455,359.7960583,381,7.15,57.3,27,82.25,8.66,93.7,55.12,26.77,11.55,5.77,0.52,3.67,0.26,1.31,15.22,2.1,8.66,12.6,5.51,4.46,2.89,20.47,3.94,1.84,4.2,3.15,1.84,6.3,4.72,1.57,0,0.79,0.52,9.19,1.05,0.26,0.52,0.79,10.76,1.05,2.62,1.57,3.15,1.31,2.1,2.62,1.57,1.05,0.26,3.41,1.31,0,0.26,1.57,5.77,1.31,1.31,0.26,2.1,0.79,0,0.26,0.79,1.05,0,0,9.71,0.79,0.52,3.67,3.15,1.84,3.43,2.11,165.0485,120.7224,113.9638,43.0275,612.7857,569.7582,0.7971,0.7044,0.4965,3.3807
743,9,0,95,0,0,0,95,0,0,1,0,11.1448,11,0.1833,4.1523,165.147,89.8082,11,0.1833,4.1523,994.9101136,72.88174068,449.5625559,123,15.84,14.52,91.58,25.77,5.69,95.93,57.72,21.14,10.57,7.32,0,1.63,0,1.63,10.57,3.25,11.38,10.57,8.94,3.25,5.69,22.76,5.69,0.81,5.69,0,0.81,4.88,2.44,2.44,0,0,0.81,4.88,0,0,0,0,13.01,2.44,1.63,2.44,2.44,0.81,4.07,5.69,1.63,0,4.07,0.81,0.81,0,0,0,0,0,0,0,0,0,0,0.81,0,0.81,0,0,8.13,0,2.44,0,6.5,0.81,4.8,2.4,131.6777,82.3354,105.1102,42.0506,613.5556,571.505,0.8967,0.8063,0.5573,3.3994
743,9,20,50,0,20,0,50,0,0,2,0,10.9041,36,0.6,1.4559,167.4658,90.7068,34,0.5667,1.5406,977.9990583,62.26993167,385.1020133,259,22.21,80.21,56.68,32.39,6.95,91.89,50.19,20.08,11.58,4.63,3.09,3.47,0,0.39,8.49,3.86,8.88,11.2,6.56,2.7,3.86,25.48,3.47,0.39,4.25,1.54,3.09,4.25,2.32,1.93,0.39,1.54,0,13.51,0,4.25,0,0,13.51,3.47,1.93,1.93,3.47,1.54,1.54,4.25,0.77,0.39,1.54,1.93,0.39,0.39,0,1.16,5.79,3.47,0.77,0.39,1.16,0.39,0.39,0.77,0.77,0.39,0.39,0,9.27,1.54,0.39,4.25,2.32,0.77,3.47,0.77,88.7222,68.3628,62.093,42.0863,618.2414,576.1551,1.1215,1.0239,0.6605,3.3999
743,10,0,95,0,0,0,95,8,0,1,0,3.3229,15,0.25,1.2301,165.174,94.2048,12,0.2,1.5339,812.8079305,77.67515593,383.0394897,296,7.4,61.96,54.14,80.79,6.76,94.93,57.77,23.65,11.49,5.41,2.03,2.7,0,1.35,12.16,4.39,8.45,12.16,10.81,4.73,2.7,21.62,4.05,2.7,2.03,2.36,2.03,3.72,3.38,0.34,0.34,0,0,9.12,1.01,0,0,1.01,10.81,2.03,2.36,1.01,1.01,1.69,2.7,3.04,1.35,0,1.69,2.03,1.01,0,0,1.01,6.08,2.36,1.69,0.68,2.03,0,0,0.34,0,1.01,0,0,11.15,0,0.68,4.05,4.05,3.04,3.4,2.04,125.6451,86.9691,90.2771,42.8415,575.4698,532.6283,0.8547,0.7386,0.5941,3.3559
743,10,10,75,0,10,0,75,0,0,2,0,5.8418,23,0.3833,1.2678,167.4635,94.22,21,0.35,1.3873,975.4989883,62.79014333,411.19695,326,11.55,70.97,53.15,10.34,5.83,93.25,58.9,25.46,13.19,6.75,2.45,3.68,0,0.31,12.27,4.29,8.28,10.43,7.36,5.21,1.84,23.62,2.15,1.53,3.99,4.29,0.31,1.84,0.31,1.53,0,0.92,0.31,11.04,0.61,1.23,0.92,0.61,11.04,3.68,2.15,1.53,2.15,0,2.15,2.45,0.92,0,1.23,2.76,0.92,0,0,2.15,3.68,2.45,0,0,1.23,0,0,0.31,0.31,1.53,0.31,0,7.98,0.92,0.92,2.76,2.76,1.23,5.28,1.55,88.0684,64.8652,69.005,42.5327,616.7012,574.1685,0.3627,0.2566,0.3645,3.4036
743,11,0,100,0,0,0,100,0,0,1,0,14.8022,35,0.5833,1.817,165.1819,87.5477,35,0.5833,1.817,745.613095,82.85878667,357.6708183,347,4.92,19.37,73.59,64.02,10.09,91.64,55.62,23.92,12.97,8.36,1.15,2.31,0.29,0.86,10.95,4.03,6.34,12.39,8.36,3.75,6.05,23.05,3.17,2.59,4.61,1.15,0.86,6.05,4.03,2.02,0.29,0.86,0,7.49,0.29,0.29,0.29,0,12.39,3.46,1.15,0.58,2.31,1.44,4.32,3.46,0.58,1.44,0.58,4.32,1.15,1.15,0.86,2.88,4.61,1.44,0,0.86,1.73,0.58,0,0.86,0,0.86,0,0,11.53,0.86,0.29,6.05,2.31,1.44,6.34,1.73,93.0176,67.2068,63.41,42.1797,599.7898,557.6101,1.0919,0.9808,0.65,3.3991
743,11,20,80,0,0,0,75,0,0,2,0,11.9784,45,0.75,0.7174,167.432,88.824,45,0.75,0.7174,852.0490033,71.91383333,364.0100233,471,23.19,76.48,57.16,65.98,7.01,92.78,53.5,22.29,14.65,6.16,2.34,5.73,0,0.42,7.64,2.97,11.46,10.19,7.01,3.18,2.97,26.54,2.34,2.76,2.34,1.7,1.49,5.94,4.03,1.91,0.42,1.06,0.21,11.04,0,1.27,0,0,9.98,2.76,1.06,1.91,2.76,0.42,1.7,5.31,2.55,0.42,0.64,4.03,2.34,0,0.21,1.49,7.64,2.34,1.7,0.85,3.18,0.21,0.64,0,0.21,0,0,0,8.28,1.06,0.42,4.25,1.91,0.85,4.46,1.49,88.0289,70.3611,56.5842,42.3942,598.5637,556.1695,0.884,0.7698,0.5697,3.4031
743,12,0,100,0,0,0,100,0,0,1,0,18.9539,33,0.55,1.5259,165.1509,86.1688,31,0.5167,1.6234,727.9118491,89.63518947,456.4063649,501,3.32,76.99,19.17,74.14,5.59,94.81,55.69,26.95,13.77,4.79,2.79,4.99,0.8,0.4,13.17,3.39,4.59,13.97,5.59,3.39,4.79,25.15,2,1,5.39,1.8,2,3.79,3.19,0.6,0,0,0.2,12.18,0.2,0.8,0.2,1,12.57,2.59,1,2.2,4.59,0.8,2.99,4.59,3.19,0.4,0.6,4.19,0.8,0.6,0,2.79,5.59,3.19,0.2,0.6,1.8,0,0.4,0.8,0,0,0,0,11.58,0,1.2,2,6.19,1.8,3.98,0.6,102.6089,65.9478,95.6449,42.4204,617.3005,574.8801,0.9372,0.7494,0.676,3.4042
743,12,30,70,0,20,0,75,0,0,2,0,9.9747,38,0.6333,0.949,167.3915,85.5115,36,0.6,1.0009,894.282275,68.20335167,359.0244733,731,11.89,60.79,54.97,76.36,8.76,92.48,51.3,21.89,11.49,5.61,1.92,2.87,0.41,0.68,10.4,4.38,6.98,11.63,7.39,4.51,3.42,24.76,4.1,0.96,3.56,1.78,1.78,6.02,4.38,1.64,0.14,0.96,0.27,10.67,0.14,1.64,0,0.68,12.18,3.01,1.5,1.5,2.46,2.05,2.6,5.34,2.6,1.09,0.55,2.6,0.55,0.14,0.27,1.37,7.11,3.15,0.27,1.09,2.6,0.14,0.27,0.68,0.27,0.14,0,0,9.44,1.09,0.41,3.56,1.5,3.15,4.79,0.55,87.0863,72.4294,62.2236,42.1455,611.804,569.6585,0.9236,0.7651,0.6381,3.4063
743,13,0,100,0,0,0,100,0,0,1,0,6.2287,27,0.45,0.2213,165.2137,88.146,25,0.4167,0.2376,852.1277831,73.8776339,600.9855525,538,1.73,34.11,42.64,64.53,7.43,93.87,58.55,28.25,13.94,7.81,1.12,4.46,0.19,0.37,14.31,1.86,6.69,13.75,7.06,4.83,5.39,26.95,3.35,1.86,5.02,2.42,1.49,3.9,2.97,0.93,0,0.37,0.19,8.18,0,0.19,0.19,0,13.75,1.86,2.6,2.97,2.04,1.12,4.09,3.35,1.49,0.93,0.74,2.42,0.56,0.19,0.19,1.49,4.09,1.3,0.56,0.37,1.49,0.37,0.37,0.93,0.19,0,0,0,10.41,0.56,1.3,3.9,4.65,1.3,6.38,1.13,125.5589,84.3973,104.1752,42.4109,614.2151,571.8042,0.6737,0.535,0.5546,3.3888
743,13,10,80,5,0,0,80,0,0,2,0,2.826,13,0.2167,0.0818,167.4744,89.3481,7,0.1167,0.138,993.01705,61.060835,379.414335,955,5.25,53.35,57.25,67.34,5.55,95.6,56.02,25.24,15.5,8.59,1.57,4.71,0.42,0.21,9.74,3.66,7.12,12.46,8.06,6.07,2.62,25.45,4.29,1.88,3.77,2.09,1.57,6.81,4.5,2.3,0.1,1.68,0.1,9.95,0.1,1.26,0.31,0.31,10.58,2.2,2.2,1.47,1.57,0.73,2.93,6.28,2.62,0.84,1.88,5.86,1.99,0.42,0.21,3.04,6.49,2.3,0.42,0.94,2.62,0.21,0.21,0.52,0.31,0.31,0.1,0,8.8,1.26,0.52,3.35,3.04,1.05,5.36,3.15,114.0564,90.5512,76.2481,42.9229,583.078,540.1551,0.6575,0.512,0.5858,3.3918
743,14,,,,,,,,,1,0,4.2654,21,0.35,0.468,165.1095,92.3655,16,0.2667,0.6097,844.5151566,75.90456038,560.2139057,90,1.92,28.91,71.7,25.77,14.44,98.89,50,26.67,15.56,11.11,0,4.44,0,0,11.11,2.22,3.33,13.33,6.67,6.67,2.22,26.67,12.22,5.56,2.22,1.11,1.11,8.89,4.44,4.44,0,2.22,1.11,5.56,0,0,0,0,11.11,3.33,4.44,0,2.22,0,2.22,13.33,4.44,0,8.89,3.33,1.11,1.11,0,0,6.67,1.11,1.11,1.11,3.33,0,0,0,0,0,0,0,13.33,0,1.11,5.56,4.44,3.33,8.14,3.49,108.6358,91.8295,59.152,44.0748,568.7245,524.6497,0.4069,0.2972,0.4015,3.3135
743,14,,,,,,,,,2,0,1.0277,14,0.2333,0.0505,167.4451,92.9849,12,0.2,0.0562,1112.724495,55.11873,454.8059317,278,22.22,59.95,56.24,96.9,7.19,91.37,54.32,23.74,13.31,7.19,1.44,3.6,1.08,0,10.43,4.68,10.07,11.51,3.24,3.6,4.32,21.58,4.32,3.24,2.16,1.44,1.44,8.63,6.83,1.8,0,1.44,0.36,12.59,0.72,3.6,0,1.08,10.43,3.6,1.8,0.72,1.08,0.36,2.88,5.04,0.36,1.44,2.88,1.44,1.44,0,0,0,7.19,1.44,0.36,0.36,5.04,0,0.36,0,0,0,0,0,6.12,0.72,0.36,2.16,0.36,2.16,3.24,3.96,66.1333,64.1705,8.5835,46.0623,112.1865,66.1242,0.1234,0.0942,0.1182,0.9945
743,15,,,,,,,,,1,0.87628866,2.9193,3,0.05,0.1167,165.0187,94.2143,2,0.0333,0.169,970.7490492,63.24928475,303.1238186,90,1.92,28.91,71.7,25.77,14.44,98.89,50,26.67,15.56,11.11,0,4.44,0,0,11.11,2.22,3.33,13.33,6.67,6.67,2.22,26.67,12.22,5.56,2.22,1.11,1.11,8.89,4.44,4.44,0,2.22,1.11,5.56,0,0,0,0,11.11,3.33,4.44,0,2.22,0,2.22,13.33,4.44,0,8.89,3.33,1.11,1.11,0,0,6.67,1.11,1.11,1.11,3.33,0,0,0,0,0,0,0,13.33,0,1.11,5.56,4.44,3.33,8.14,3.49,108.6358,91.8295,59.152,44.0748,568.7245,524.6497,0.4069,0.2972,0.4015,3.3135
743,15,,,,,,,,,2,0.87628866,3.8541,23,0.3833,0.5797,167.5865,92.3427,21,0.35,0.6338,1169.907447,51.798445,363.2556867,278,22.22,59.95,56.24,96.9,7.19,91.37,54.32,23.74,13.31,7.19,1.44,3.6,1.08,0,10.43,4.68,10.07,11.51,3.24,3.6,4.32,21.58,4.32,3.24,2.16,1.44,1.44,8.63,6.83,1.8,0,1.44,0.36,12.59,0.72,3.6,0,1.08,10.43,3.6,1.8,0.72,1.08,0.36,2.88,5.04,0.36,1.44,2.88,1.44,1.44,0,0,0,7.19,1.44,0.36,0.36,5.04,0,0.36,0,0,0,0,0,6.12,0.72,0.36,2.16,0.36,2.16,3.24,3.96,66.1333,64.1705,8.5835,46.0623,112.1865,66.1242,0.1234,0.0942,0.1182,0.9945
743,16,,,,,,,,,1,0.87628866,3.0061,15,0.25,0.101,165.0838,95.9358,9,0.15,0.1587,858.3208548,73.41096429,489.1268381,262.3846154,5.251666667,40.9,52.305,61.69,7.7975,94.68416667,56.35333333,25.61916667,13.19333333,7.336666667,1.26,3.361666667,0.369166667,0.865,12.425,2.685,7.168333333,13.43666667,7.650833333,4.128333333,4.600833333,24.6875,4.381666667,2.4525,4.8375,1.3575,1.5525,5.044166667,3.638333333,1.404166667,0.083333333,0.318333333,0.22,8.270833333,0.211666667,0.23,0.230833333,0.4,12.235,2.8825,1.965,1.5125,2.5475,1.010833333,3.243333333,4.346666667,1.665,0.575,1.734166667,2.696666667,0.730833333,0.3675,0.149166667,1.564166667,4.54,1.548333333,0.654166667,0.725833333,1.571666667,0.2075,0.450833333,0.519166667,0.136666667,0.678333333,0,0.0325,11.67666667,0.208333333,0.6425,3.854166667,4.8075,2.56,5.436153846,2.517692308,134.3156231,104.0799538,90.21086154,42.63852308,601.8974,559.2588769,0.809684615,0.700130769,0.542353846,3.311846154
743,16,0,50,0,0,0,70,0,0,2,0.87628866,1.529,7,0.1167,0.2219,167.443,95.9876,6,0.1,0.2568,1143.035165,54.58765333,425.27894,401.3076923,13.5,63.25692308,43.77923077,62.56692308,6.855384615,92.93769231,52.79461538,22.83692308,12.76538462,5.653846154,1.963076923,4.275384615,0.229230769,0.643076923,10.05307692,3.467692308,7.975384615,11.15307692,7.346153846,4.042307692,3.095384615,23.12153846,3.943846154,2.044615385,2.807692308,2.406153846,2.246153846,6.476153846,4.763846154,1.71,0.156923077,0.836153846,0.172307692,12.29923077,0.247692308,2.915384615,0.153076923,0.357692308,11.24461538,2.363076923,1.433076923,1.944615385,2.806923077,0.911538462,2.751538462,4.696153846,1.955384615,0.633076923,1.045384615,3.204615385,1.492307692,0.135384615,0.136923077,1.380769231,5.998461538,2.390769231,0.568461538,0.729230769,2.226153846,0.243846154,0.343076923,0.443076923,0.258461538,0.494615385,0.061538462,0,8.648461538,0.795384615,0.423076923,3.989230769,2.055384615,1.522307692,4.125384615,1.388461538,107.8405231,84.39343077,70.06747692,42.76877692,552.0608308,509.2920538,0.782,0.676538462,0.528538462,3.210923077
744,1,0,10,0,2,0,9,0,0,1,0,4.0461,325,5.4167,0.0196,167.5338,89.0625,104,1.7333,0.0306,650.1843902,97.23523725,412.6099784,496,8.56,47.58,49.78,56.22,9.27,95.36,60.89,22.38,16.94,9.27,0.6,2.82,3.63,0.6,5.44,3.02,11.09,12.7,8.06,8.67,2.42,23.39,2.02,3.02,1.61,0.6,0.81,4.44,3.02,1.41,0.2,0.2,0.2,12.7,0.81,0.4,4.23,0.6,12.5,2.02,2.42,2.02,1.81,0.81,4.84,1.81,0.81,0.6,0.4,1.01,0.4,0.2,0,0.4,3.63,1.01,0.4,0.6,1.21,0.4,1.61,1.01,0,0.4,0,0,11.49,0.2,0.4,4.64,1.01,5.24,6.45,2.42,144.7248,145.3736,73.6422,42.2822,612.7227,570.4405,0.5435,0.4501,0.4265,3.3424
744,1,50,30,50,50,30,70,10,1,2,0,0.9315,110,1.8333,0.0403,173.7002,86.7416,75,1.25,0.0525,871.7319922,72.70332353,444.2699882,234,1,27.49,89.82,58.1,7.69,97.86,63.68,28.21,16.67,10.26,3.42,0.85,1.28,0.85,11.54,0.85,8.12,15.38,8.97,5.98,4.7,26.07,1.28,1.71,3.85,0.85,1.71,2.56,2.14,0.43,0.43,0,0,9.4,0.43,0,0,2.14,12.39,4.27,1.28,1.28,1.28,1.28,4.7,3.85,1.28,0.85,0.85,0.85,0.43,0,0,0.43,5.13,3.85,0,0,1.28,0,0.85,0,1.28,0.43,0,0,12.39,0,1.28,3.42,4.27,4.27,7.26,1.28,164.1769,125.523,107.2564,42.5311,603.5231,560.992,0.6737,0.5406,0.553,3.4071
744,2,0,10,0,0,0,10,0,0,1,0,7.0679,41,0.6833,0.6627,166.1832,86.88,41,0.6833,0.6627,565.1396767,108.7172767,320.0757517,453,1.95,49.12,73.26,63.44,7.28,95.36,62.69,26.71,18.76,8.61,2.21,2.43,1.1,4.42,7.73,2.21,7.95,13.25,7.51,9.05,3.53,23.4,1.99,2.21,2.43,0.66,1.32,4.19,3.09,1.1,0.22,0.44,0,12.58,0,0.66,0.22,1.1,15.89,4.64,2.43,1.55,2.87,0.88,5.08,1.55,1.1,0.22,0.66,0.88,0.44,0,0,0.44,5.3,2.21,0,1.1,1.77,0.22,0.22,0.44,0.44,1.99,0,0,12.36,0.22,0.22,5.52,1.99,4.42,7.06,0.44,120.993,87.312,83.5215,42.2325,564.0426,521.8101,0.7605,0.6573,0.5216,3.4009
744,2,10,60,10,40,0,60,0,0,2,0,8.2529,26,0.4333,1.3612,160.2089,86.8636,26,0.4333,1.3612,822.567085,73.7649,390.9314183,212,7.11,59.31,77.19,70.18,8.49,98.11,53.3,25.94,13.68,6.6,1.89,2.83,0.47,1.89,12.26,3.3,7.08,13.68,7.08,2.36,2.83,24.06,3.3,0,2.83,4.72,0.94,3.3,2.83,0.47,0,0.47,0,9.91,0.47,0.94,0,0.94,12.26,3.77,0.94,0.94,2.83,1.89,2.36,0.94,0.47,0,0.47,1.89,0.94,0.47,0,0.47,4.25,1.89,0.47,1.42,0.47,0,0,0.94,0,1.42,0,0,15.09,0.47,0.47,7.08,3.3,3.77,4.72,1.89,109.7856,81.0888,70.3475,42.2271,478.2473,436.0202,0.948,0.8136,0.6275,3.4011
744,3,2,7,0,2,0,8,0,0,1,0,5.6956,32,0.5333,0.9967,166.1545,89.6372,32,0.5333,0.9967,611.8792933,100.1738483,434.81823,630,17.62,72.67,16.18,36.98,10.32,92.86,57.62,19.84,12.06,3.65,0.95,0.79,4.13,2.54,7.78,5.56,10.32,11.9,6.67,8.57,2.86,19.68,3.02,1.59,1.75,1.27,2.38,3.17,1.9,1.27,0,0.63,0,13.81,2.06,0.79,3.02,2.86,12.06,2.7,2.86,0.95,3.49,0.32,2.7,0.95,0.16,0,0.79,1.9,0.48,0.48,0,0.95,7.14,3.02,1.11,1.27,1.75,0.16,1.43,0.79,1.11,0.95,0,0,10.79,0.32,0.16,3.65,3.49,3.17,3.16,0.32,132.8309,97.1614,85.313,42.6546,591.6889,549.0343,0.5125,0.422,0.4027,3.3948
744,3,0,70,10,20,0,70,0,0,2,0,4.027,26,0.4333,0.9794,160.1732,90.1309,25,0.4167,1.0182,877.6724117,69.78044167,451.9401317,513,10.39,77.64,29.33,25.77,7.8,95.71,59.84,25.54,17.15,6.24,2.14,2.92,3.12,2.73,8.38,4.68,9.16,13.45,6.24,4.87,2.34,22.61,3.51,2.53,1.75,2.34,0.58,4.29,2.14,2.14,0.19,0.78,0.58,15.2,0.78,0.78,0.58,3.51,11.89,2.53,1.17,1.56,3.12,0.97,3.51,1.17,0.39,0.39,0.39,0.97,0.78,0,0,0.19,6.63,3.12,1.17,0.97,1.36,0.39,0.39,0,0.39,0.78,0,0,14.62,0.58,0.78,5.26,3.51,4.68,4.69,0.39,118.0378,87.5771,86.3625,42.9852,617.4688,574.4836,0.4919,0.4334,0.3214,3.1138
744,4,3,7,0,4,0,95,0,0,1,0,4.3116,21,0.35,1.5384,166.2,90.2688,21,0.35,1.5384,586.76313,104.0196183,374.5070233,865,14,76.68,47.96,69.36,7.98,93.87,59.08,22.31,16.07,7.4,0.81,4.28,3.01,0.58,6.24,3.7,12.02,14.22,6.36,7.98,0.92,24.86,2.77,3.7,1.62,0.81,1.39,3.24,2.77,0.46,0.12,0,0,12.83,0.69,0.69,2.66,1.16,10.64,2.43,1.73,1.62,1.97,1.04,2.31,1.97,0.46,0.35,0.92,1.85,0.23,0.92,0,0.69,5.9,1.85,0.58,1.5,1.73,0.46,1.97,0.81,0.12,1.27,0.35,0,9.6,0,0.12,3.58,3.58,2.08,5.65,1.27,144.6921,113.4863,95.353,42.4195,617.8115,575.392,0.4963,0.3914,0.4088,3.3083
744,4,15,65,0,35,0,75,0,0,2,0,2.2166,28,0.4667,0.4014,160.2083,91.6287,24,0.4,0.4657,939.3215467,64.62888833,475.0818633,716,6.36,29.77,65.09,75.09,7.68,95.39,58.8,21.37,12.29,7.82,0.56,2.09,1.4,0.42,9.08,4.19,8.94,14.11,8.52,8.66,2.79,25.14,2.79,0.98,2.09,1.12,1.54,4.05,3.35,0.7,0.28,0.14,0.14,6.84,0.28,0.56,0.28,1.12,13.13,2.93,1.68,3.77,3.21,0.28,3.91,2.37,0.42,0.98,0.42,1.4,0.56,0.56,0,0.28,5.17,1.26,0.98,0.7,1.96,0.28,0.98,0.84,0.42,0.7,0.28,0,11.59,0.28,0.84,4.61,3.35,2.93,6.56,1.12,130.221,94.0076,95.2151,42.4828,590.2137,547.7309,0.549,0.4723,0.3963,3.4001
744,5,4,75,2,40,0,95,0,0,1,0,4.8213,44,0.7333,0.5357,166.225,90.7774,41,0.6833,0.5736,755.9813033,82.00504833,467.1994,843,13.64,81.64,31.04,84.4,10.44,92.88,57.3,23.01,13.52,5.22,1.54,5.34,0.83,0.59,9.49,4.86,9.02,13.88,7.12,4.86,1.3,21.95,2.97,1.54,2.37,2.25,1.9,4.98,4.15,0.83,0.12,0,0,11.15,0.24,0.36,0.59,0.24,10.68,1.42,1.54,2.85,1.9,1.19,2.49,4.39,2.61,0.47,0.95,1.42,0.47,0.36,0.12,0.47,6.05,2.25,0.71,1.66,1.54,0.47,1.07,0.36,0.36,1.78,0,0,9.96,0,0.47,5.22,2.14,2.14,3.67,1.3,144.6298,117.8598,73.9694,42.2656,605.2872,563.0216,0.5029,0.4129,0.4026,3.3599
